listing_id,host_id,location_id,room_type_id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
239826,1257760,634,2,399,1,0,0,12
239883,136962,635,1,85,5,124,1.32,69
239899,1258363,636,2,80,21,5,0.12,0
240800,1263176,637,1,55,1,147,1.57,293
241140,1177497,638,1,438,1,43,0.46,363
241159,1264655,639,2,110,6,8,0.33,4
241862,1269455,640,2,200,2,37,0.39,257
242532,1177497,641,1,279,1,120,1.28,362
242643,1273825,642,2,137,1,24,0.29,0
243229,1276497,643,2,280,3,5,0.05,365
243708,288711,644,2,199,30,242,2.59,102
245504,714200,645,1,71,4,229,2.45,26
245544,1260921,646,1,42,2,108,1.36,302
245574,1288460,647,2,180,2,181,1.92,280
245607,825022,648,2,226,5,34,0.39,302
246134,283604,649,1,85,3,5,0.05,281
246351,1292250,650,2,135,1,5,0.06,0
246916,3647,651,2,79,4,60,0.64,297
246938,936630,652,2,154,1,238,2.59,246
248865,417504,653,2,199,3,34,0.37,60
248871,605463,654,2,700,3,131,1.4,296
249414,1306587,655,2,246,4,6,0.16,0
249618,1307773,656,1,125,60,4,0.06,364
249867,758441,657,1,100,1,7,0.08,281
250259,1311398,658,2,295,5,125,3.04,0
250311,945499,659,1,150,3,0,0,0
250323,1311870,660,2,119,1,49,0.58,0
250536,1313306,661,1,125,1,11,0.12,365
250537,1313306,662,2,400,5,0,0,365
250801,1314834,663,2,850,3,107,1.15,249
251262,1278802,664,1,129,2,241,2.6,303
251277,1317343,665,1,140,1,176,1.89,300
252076,297769,666,1,115,4,151,1.63,323
252607,1325961,667,2,200,3,49,0.53,0
253332,552343,668,2,96,120,13,0.14,204
253466,417504,669,2,199,3,33,0.47,60
253471,417504,670,2,199,3,24,0.32,84
253475,417504,671,2,199,3,59,0.66,60
253548,1331493,672,1,69,1,2,0.04,303
253590,1331850,673,2,185,2,16,0.23,261
253623,1332108,674,1,81,2,72,0.77,0
253800,417504,675,2,199,3,24,0.26,60
253803,417504,676,2,199,3,23,0.26,60
253806,417504,677,2,199,3,43,0.47,60
253811,417504,678,2,199,3,30,0.32,56
253815,417504,679,2,199,3,39,0.44,84
253828,417504,680,1,349,3,8,0.09,58
253839,417504,681,1,249,3,3,0.03,60
253842,417504,682,1,299,3,6,0.1,60
253846,417504,683,1,179,3,4,0.05,81
254131,1267021,684,1,54,5,56,0.66,365
254168,417504,685,1,599,3,7,0.08,60
254409,1336542,686,2,110,1,2,0.03,0
255024,1340007,687,2,220,2,178,2.69,297
255476,1302029,688,1,89,30,30,0.8,91
255601,1343630,689,2,170,2,190,2.04,315
255957,506779,690,2,495,7,25,0.27,338
256078,1346437,691,2,80,10,81,0.98,40
256328,1347034,692,2,760,2,7,0.08,361
256369,1348494,693,1,98,4,216,2.31,288
257097,315401,694,2,125,30,31,0.33,218
257568,1123923,695,1,48,90,53,0.57,1
257787,1356046,696,1,64,3,247,2.65,117
258284,1358312,697,2,154,3,233,2.5,0
258397,1354758,698,2,139,3,135,1.45,204
258686,1233267,699,1,75,4,20,0.23,0
258688,436599,700,2,325,4,46,0.5,20
258690,1359611,701,2,195,365,10,0.12,0
258740,1360043,702,1,58,1,143,2.83,0
258838,1360198,703,2,250,2,21,0.26,333
258876,1360198,704,1,50,7,0,0,189
259946,1360198,705,2,125,2,8,0.09,353
260451,52335,706,2,70,7,4,0.05,0
260765,480943,707,2,189,2,314,3.45,206
261194,696482,708,2,130,3,18,0.25,1
261259,1370358,709,2,145,7,11,0.12,0
261344,568103,710,1,101,7,51,0.55,307
261674,1372786,711,1,95,5,20,0.33,0
261781,1359519,712,2,375,7,8,0.12,0
262343,1376385,713,2,153,31,59,0.63,27
262405,1376778,714,2,92,4,54,0.62,27
262478,535128,715,1,80,5,10,0.46,348
262583,605463,716,2,300,4,153,1.66,246
263005,1380060,717,2,145,3,110,1.2,15
263190,1020539,718,1,88,2,69,0.91,0
263232,1381171,719,2,155,1,1,0.18,5
263502,1382749,720,2,185,180,24,0.26,0
263776,1384111,721,1,73,2,95,1.02,0
263888,1384559,722,2,225,2,129,1.41,107
264323,305972,723,1,85,7,171,1.84,144
265036,21188,724,1,99,2,20,0.59,98
265064,1123923,725,1,48,90,17,0.27,0
265145,1390947,726,2,200,5,8,0.09,0
265506,1392440,727,2,485,7,11,0.12,0
265831,1394190,728,2,310,5,5,0.09,89
265912,1394719,729,2,110,4,0,0,354
266146,1385157,730,2,109,30,36,0.39,286
266155,1385157,731,2,167,30,16,0.17,252
266351,1396546,732,2,147,15,5,0.12,189
266437,1397061,733,2,220,4,0,0,0
266449,1397115,734,2,195,4,68,0.77,271
266756,1398809,735,2,199,28,89,0.99,0
267376,638721,736,1,65,30,10,1.02,0
267435,1402454,737,1,55,1,38,0.85,0
267535,1402951,738,1,50,2,15,0.17,337
267652,164675,739,1,60,2,20,0.42,347
267708,661399,740,1,99,3,25,0.96,127
268392,1406773,741,2,130,2,35,0.42,41
268481,1380703,742,2,290,30,1,0.01,0
268868,1408733,743,2,350,3,64,0.7,18
269283,1410714,744,1,50,3,26,0.33,158
269889,1413098,745,1,96,2,244,2.74,270
270139,1093220,746,1,45,15,21,0.29,88
270231,1366310,747,1,85,2,270,2.95,306
270315,1398639,748,1,34,10,16,0.19,216
270345,1415590,749,2,250,3,24,0.26,16
270680,1315849,750,1,190,1,30,0.33,365
270681,1315849,751,1,75,2,5,0.06,365
271083,1217923,752,2,93,4,115,1.25,312
271128,1417166,753,1,60,5,9,0.19,33
271130,1417166,754,1,65,5,45,0.52,0
271694,1387370,755,2,125,365,19,0.21,365
271950,1362808,756,2,300,3,5,0.08,27
271954,1423798,757,2,150,2,203,2.22,300
272026,1423613,758,2,56,122,20,0.41,216
272044,1195295,759,2,299,3,49,0.53,365
272427,511993,760,1,60,4,6,0.07,303
272706,1402817,761,2,88,5,7,0.08,0
272738,1427381,762,1,60,2,35,0.38,161
273190,605463,763,2,1300,5,28,0.31,297
273256,1429642,764,1,200,6,0,0,0
274062,1433395,765,1,99,2,54,0.88,50
274329,1434654,766,2,110,3,115,1.75,28
274376,1434931,767,2,135,5,6,0.13,317
274743,1436404,768,2,110,15,1,0.02,275
275976,1417757,769,2,165,3,204,2.31,80
276216,1440691,770,2,127,180,1,0.03,365
276317,130901,771,2,402,3,89,0.97,340
276482,305972,772,1,85,6,130,1.42,97
277207,1447684,773,1,75,7,15,0.25,365
277370,1448432,774,2,139,30,52,0.6,314
277883,950657,775,2,70,6,58,0.63,0
278090,1451723,776,1,50,3,208,2.32,339
278145,1452026,777,1,30,5,3,0.03,0
278631,1132207,778,2,250,30,7,0.08,35
278876,368528,779,1,64,1,1,0.04,0
279093,1455825,780,2,300,3,2,0.06,365
279857,1420300,781,2,800,4,122,1.37,257
279969,240427,782,2,100,3,63,0.72,5
280315,1151818,783,2,250,5,26,0.28,0
281521,70614,784,2,200,27,1,0.01,0
281756,1468658,785,2,140,5,14,0.16,0
281851,1469036,786,1,130,1,107,2.38,304
282341,1471384,787,2,90,30,3,0.05,286
282443,36897,788,2,90,3,107,1.17,0
282514,1464358,789,1,97,3,29,1.57,118
282863,322934,790,2,91,6,69,0.76,265
282977,1474071,791,1,125,3,232,2.52,303
283072,1474637,792,1,75,7,0,0,0
283090,511175,793,2,180,7,24,0.26,125
283184,1427381,794,2,300,7,0,0,354
283272,524730,795,2,100,19,5,0.06,6
283550,1476954,796,2,175,3,10,0.23,0
284208,1366270,797,1,65,4,36,0.47,80
284855,1482460,798,2,240,5,94,1.1,134
285442,1475866,799,1,300,6,1,0.01,0
285492,1486034,800,2,385,1,63,0.71,364
285716,1487126,801,1,47,15,5,0.06,0
286662,1491538,802,2,110,3,238,2.6,297
286838,1492339,803,1,75,2,101,1.1,0
287397,1029021,804,2,100,3,21,0.23,43
287408,1495090,805,2,165,2,72,0.82,10
287417,1495196,806,2,300,2,40,0.68,0
287421,1495141,807,2,140,3,103,1.13,189
287481,1495502,808,2,120,6,66,0.72,17
287839,1498424,809,2,175,3,35,0.4,289
287845,1496847,810,2,275,31,121,1.33,305
289020,347036,811,2,179,8,15,0.19,0
289037,632334,812,2,189,2,13,0.18,0
289288,1502469,813,2,219,2,129,1.42,220
289665,1503831,814,2,450,20,157,1.71,0
289703,815741,815,2,249,5,8,0.11,0
289958,1454655,816,1,65,2,5,0.06,362
289995,1505217,817,2,250,4,46,0.52,121
290457,207124,818,2,139,30,37,0.41,153
291524,1470688,819,2,209,7,14,0.16,205
291714,1321504,820,2,120,5,37,0.45,310
291812,1509416,821,2,70,5,1,0.03,0
292047,1490696,822,1,90,3,209,2.38,236
292121,169927,823,2,199,3,4,0.07,200
292266,1513294,824,1,50,60,17,0.19,74
292637,1021834,825,2,100,5,0,0,0
293004,910719,826,2,110,1,0,0,0
293837,1495502,827,2,157,4,54,0.66,12
294227,417504,828,2,199,3,43,0.49,84
294239,1521432,829,2,192,3,7,0.08,0
294242,417504,830,2,199,3,75,0.93,84
294250,45682,831,2,150,1,88,0.99,0
294259,417504,832,2,199,3,73,0.84,56
294263,417504,833,2,199,3,89,1.06,62
294280,417504,834,2,199,3,23,0.26,81
294297,1521604,835,2,105,3,11,0.16,0
294353,430188,836,1,135,28,84,1.12,310
294490,417504,837,2,199,3,54,0.61,60
294717,1523610,838,1,125,3,17,0.19,0
295231,1387286,839,1,60,7,1,0.02,0
295379,1525761,840,2,85,1,73,0.89,0
295998,568585,841,2,300,3,36,0.47,29
296345,496164,842,1,75,2,98,1.07,264
296361,1528912,843,1,55,1,63,0.89,341
296658,1530106,844,1,44,5,2,0.09,0
296717,1530310,845,1,55,5,18,0.2,0
296844,839679,846,1,30,3,24,0.28,0
297611,997124,847,1,35,3,1,0.07,0
297962,1535987,848,1,70,1,2,0.05,363
298073,1536533,849,2,130,14,23,0.25,25
298759,1539749,850,1,52,2,93,1.12,0
298854,1412944,851,1,75,3,0,0,358
299062,236421,852,1,190,3,0,0,0
299078,787261,853,2,250,5,152,1.69,109
299531,1220404,854,2,100,1,119,1.39,289
299699,1557998,855,2,130,4,9,0.1,188
301034,1550578,856,1,140,2,44,0.49,260
302057,1555897,857,1,75,2,158,1.77,168
302758,8605,858,2,150,7,12,0.14,0
303345,1561505,859,2,90,3,51,0.57,311
303462,1562045,860,2,295,1,0,0,146
304799,185753,861,2,150,2,11,0.13,2
305211,1570170,862,2,180,3,236,2.74,242
306702,1577493,863,1,135,3,16,0.18,0
306799,1577961,864,1,65,5,123,1.42,46
309342,1586945,865,1,99,3,14,0.22,365
310220,1590548,866,1,149,14,65,0.73,364
310272,1390555,867,1,59,1,50,0.56,352
310325,745069,868,1,75,3,33,0.39,301
310338,745069,869,1,75,3,30,0.35,322
310524,1597481,870,1,75,3,13,0.15,298
310796,1385157,871,2,109,30,18,0.2,285
311003,72747,872,2,225,4,1,0.01,342
311343,1601664,873,1,86,3,216,2.44,250
311356,142147,874,1,52,2,98,1.09,326
312429,1606222,875,1,100,2,61,0.86,90
313890,1613244,876,2,99,30,13,0.34,289
314982,1617817,877,1,89,3,136,1.52,193
316238,279078,878,2,135,2,39,0.47,293
317838,1631400,879,2,199,14,65,0.73,155
317905,1631733,880,2,89,3,62,0.71,189
318021,1632149,881,1,110,3,47,0.57,248
318187,1633100,882,2,120,2,42,0.48,238
319724,1639120,883,1,59,3,207,2.29,284
319798,9647066,884,1,49,4,72,0.81,343
319844,1639884,885,1,79,14,22,0.25,268
320865,1643782,886,2,135,30,25,0.28,249
320876,516347,887,2,185,2,215,2.42,291
320877,1366194,888,2,225,4,26,0.73,0
321014,1644452,889,2,245,5,18,0.21,0
321136,1644999,890,2,115,3,18,0.21,31
322037,1649300,891,2,325,2,320,3.6,0
322604,1651591,892,1,95,2,160,1.8,79
322974,1610852,893,1,120,2,78,1.22,0
323706,6064192,894,2,499,30,64,0.72,157
324115,1639120,895,1,75,2,219,2.44,277
324517,1660724,896,1,109,1,66,0.94,353
324800,1661965,897,2,160,3,25,0.29,0
325429,92788,898,2,219,4,102,1.15,280
326832,668564,899,2,159,2,32,0.47,7
326956,51038,900,1,180,3,15,0.18,266
327521,82896,901,2,150,5,1,0.02,0
327778,1675255,902,2,106,3,12,0.14,271
328040,1676487,903,2,299,10,19,0.27,101
328693,1013131,904,2,179,3,297,3.37,205
328744,890215,905,2,165,3,12,0.13,343
329064,1680375,906,2,500,4,9,0.11,0
329310,1681546,907,2,250,15,9,0.1,190
329385,312288,908,1,87,7,46,0.62,310
333189,1697784,909,1,79,4,42,0.47,52
333323,1698391,910,1,75,2,118,2.11,312
334607,52043,911,2,200,30,53,0.6,0
334781,547177,912,1,80,1,15,0.21,329
335797,1709216,913,2,115,3,64,0.72,333
335819,1709216,914,2,115,3,51,0.58,327
335820,1709216,915,2,120,3,79,0.88,349
336220,1711529,916,1,125,3,202,2.29,217
339456,1723485,917,2,387,1,23,0.63,0
341525,1732559,918,1,95,6,62,0.76,80
341982,483013,919,2,99,2,36,0.45,0
342027,168417,920,2,121,1,16,0.19,351
342965,1740233,921,2,350,4,24,0.27,362
342995,1740216,922,1,75,2,77,0.88,144
343276,1732559,923,1,95,5,110,1.27,43
343971,10609846,924,1,89,1,56,0.64,365
344019,1746209,925,1,195,1,7,0.08,129
344068,1745312,926,1,160,21,0,0,0
344092,1745402,927,2,70,18,19,0.22,0
346248,1755339,928,1,100,3,7,0.09,0
346805,562614,929,2,140,1,53,0.6,0
347865,251176,930,2,189,3,265,2.99,355
349841,202507,931,1,160,5,0,0,0
350168,1774431,932,2,178,30,8,0.1,280
350525,74777,933,2,145,14,46,0.52,38
351530,1747222,934,2,125,5,6,0.08,31
351859,417652,935,2,265,4,75,0.86,324
352651,1785800,936,1,77,5,11,0.13,365
352864,1786901,937,1,60,3,5,1.47,0
353317,314377,938,2,129,3,132,1.49,171
354095,1474749,939,2,199,6,41,0.47,36
355106,1797859,940,1,92,7,34,0.39,332
356230,1251762,941,2,185,3,34,0.39,0
357509,684129,942,2,110,7,27,0.31,192
359982,1631288,943,1,65,4,30,0.34,139
360400,1386983,944,1,135,3,214,2.45,167
361803,1562039,945,3,115,30,12,0.14,0
363320,390251,946,1,175,2,6,0.09,10
363673,256239,947,1,3000,7,0,0,365
364275,1840564,948,1,72,3,156,1.8,110
364785,1842714,949,1,80,2,30,0.74,0
367042,774128,950,2,125,5,1,0.02,0
367810,1728785,951,1,120,5,3,0.09,242
369411,179679,952,1,94,2,272,3.18,22
369567,1863447,953,1,56,3,63,0.82,0
369671,1863713,954,2,549,30,58,0.66,200
371138,1869567,955,2,190,2,5,0.1,0
373618,1879389,956,1,129,3,63,0.71,87
374548,1884204,957,2,85,5,268,3.04,202
375249,1887999,958,1,20,3,80,0.92,226
377217,1895957,959,2,145,3,22,0.25,0
378460,1900800,960,2,200,7,13,0.15,327
380416,438133,961,2,125,4,23,0.67,262
380730,1317588,962,2,50,30,3,0.08,0
382523,732535,963,1,160,3,10,0.12,359
382524,732535,964,1,180,3,14,0.16,348
385190,1928213,965,1,100,1,20,0.28,0
385657,1930204,966,1,70,5,2,0.02,0
385824,1931205,967,2,120,2,47,1.22,318
386555,773928,968,1,110,2,6,0.19,363
386744,1935291,969,1,105,7,93,1.06,70
386799,1935605,970,2,250,3,116,1.32,0
387324,1828506,971,1,74,240,15,0.17,90
387377,390251,972,2,165,2,70,0.8,15
387666,1939728,973,1,99,3,4,0.41,335
387735,1146958,974,2,125,30,128,1.46,0
389482,1947974,975,1,75,1,59,0.69,0
391948,1960128,976,3,45,1,8,0.11,364
391955,1960189,977,2,159,2,106,1.22,34
392948,312722,978,1,45,15,15,0.57,242
393016,1303029,979,1,104,2,133,1.51,147
393094,1965972,980,2,225,4,27,0.31,169
393682,1968502,981,1,100,5,61,0.7,188
394026,1651591,982,1,90,2,2,0.02,89
394111,1947974,983,1,75,1,16,0.18,189
394235,1970839,984,2,350,7,0,0,0
396636,1981742,985,2,135,5,38,0.44,253
397034,70234,986,1,125,1,25,0.28,311
397297,1982209,987,2,225,3,93,1.05,0
397420,1985717,988,1,85,3,6,0.07,363
398281,325790,989,2,200,7,30,0.34,224
398283,1989327,990,2,250,3,17,0.46,5
399946,1996265,991,1,90,10,67,0.77,301
400039,1488809,992,2,130,30,53,0.68,0
400466,1985759,993,2,90,30,32,0.37,50
401579,462379,994,2,298,30,131,1.84,296
401836,2005740,995,2,300,4,19,0.22,84
402037,2006712,996,1,125,1,0,0,365
403056,2010724,997,1,125,3,74,0.84,212
403264,1386983,998,1,145,3,165,1.88,181
403668,2013117,999,2,147,2,16,0.18,0
404502,242506,1000,1,123,3,269,3.09,158
404923,2017752,1001,2,88,3,243,2.75,217
405025,2018042,1002,2,215,2,59,0.94,335
405408,2020431,1003,2,225,3,134,1.53,231
406926,2027134,1004,2,269,28,81,0.93,122
406992,1952186,1005,2,145,3,7,0.08,270
407469,2015914,1006,1,75,3,112,1.28,330
408491,2034361,1007,2,145,5,0,0,0
408983,520189,1008,2,229,2,92,1.05,321
409262,1621363,1009,2,300,29,23,0.26,312
409293,2010724,1010,1,100,3,67,0.76,345
409666,405225,1011,2,75,2,8,0.1,2
411336,2047776,1012,2,225,2,244,2.81,252
411525,1697784,1013,1,120,6,62,0.7,15
411918,2050338,1014,2,160,5,125,1.47,169
412061,2051075,1015,2,125,30,58,0.67,212
412180,2051961,1016,2,95,5,9,0.1,0
413504,1286417,1017,1,119,3,137,1.57,296
413775,2058589,1018,2,275,2,16,0.24,167
413876,2059155,1019,2,160,1,36,0.57,365
414801,319077,1020,2,500,1,54,0.65,365
415304,2050328,1021,2,175,14,1,0.03,0
416557,2714164,1022,2,87,6,39,0.47,258
417685,119588,1023,2,160,1,145,1.76,257
418291,626289,1024,1,125,3,28,0.33,364
419373,2085639,1025,2,90,2,206,2.4,236
419792,2087636,1026,2,200,7,4,0.22,0
421554,2096690,1027,2,250,15,37,0.52,54
422040,1090764,1028,1,99,30,27,0.31,189
424192,2108853,1029,2,325,30,18,0.21,364
424667,2111060,1030,1,99,1,134,1.54,265
424767,2103888,1031,2,325,2,197,2.25,207
424889,2076827,1032,2,129,7,5,0.09,0
424930,905122,1033,2,130,28,5,0.06,196
425784,2116807,1034,2,190,4,8,0.09,0
428226,2128778,1035,1,55,2,62,0.71,57
430427,820046,1036,1,60,2,13,0.15,0
430665,2141109,1037,2,250,1,8,0.09,0
431865,361855,1038,2,275,3,50,0.87,277
432090,2148881,1039,1,50,180,69,0.79,0
433218,644941,1040,2,125,4,41,0.47,10
433414,287733,1041,2,150,20,89,1.04,247
433914,1906804,1042,2,70,4,40,0.46,273
434792,2117078,1043,2,138,3,106,1.22,189
435774,2164138,1044,2,265,4,33,0.39,0
435776,2164452,1045,1,145,5,2,0.09,365
435909,2165401,1046,2,151,88,19,0.22,249
435946,2165711,1047,2,208,6,100,1.14,310
436510,2168251,1048,2,200,3,16,0.19,291
436619,2168468,1049,1,110,2,64,0.76,74
436824,200243,1050,1,58,1,17,0.31,289
436916,2169825,1051,1,55,2,7,0.08,0
437352,290662,1052,2,105,115,15,0.17,219
437906,2175110,1053,2,350,5,4,0.07,0
438513,2177462,1054,2,150,3,87,1,73
439750,1566042,1055,1,55,150,10,0.14,97
439870,1903758,1056,2,299,20,0,0,149
442636,1655939,1057,2,77,3,289,3.3,85
442649,793225,1058,2,125,9,10,0.11,0
443646,2204078,1059,2,395,14,39,0.45,50
444171,2206506,1060,2,189,7,7,0.1,303
444430,420542,1061,1,49,1,23,0.27,333
446367,2216673,1062,2,90,4,22,0.27,239
447766,1109143,1063,1,100,1,1,0.02,6
447840,242506,1064,2,299,2,5,0.06,0
448048,1267021,1065,1,75,5,30,0.37,180
448049,1267021,1066,1,69,7,55,0.64,318
449034,124357,1067,1,90,1,155,1.78,328
449130,2229582,1068,1,94,1,95,1.09,18
449660,2233165,1069,1,80,2,118,1.35,353
449680,1812871,1070,2,100,5,82,0.96,63
450009,2219255,1071,1,39,5,105,1.21,34
450577,2237267,1072,2,250,3,73,0.84,284
450578,9647066,1073,1,55,7,28,0.32,333
450905,2228665,1074,1,110,2,0,0,0
452068,2246071,1075,2,200,1,3,0.06,0
452541,2248545,1076,2,142,3,120,1.4,222
453094,137814,1077,1,70,2,339,3.88,333
453161,2107905,1078,2,260,2,7,0.09,0
453255,2252261,1079,2,225,4,13,0.15,195
453317,1530310,1080,1,59,21,6,0.07,0
454334,2257289,1081,1,65,1,3,0.03,0
454763,2259061,1082,2,99,20,11,0.18,249
454929,1385575,1083,2,239,2,67,1.33,78
455734,2265389,1084,2,50,2,123,1.47,21
455801,2265770,1085,1,65,4,109,1.25,0
456110,2267508,1086,2,139,4,23,0.27,0
456190,2267864,1087,2,174,2,269,3.15,167
456457,1594083,1088,2,315,3,7,0.08,0
456526,2270183,1089,1,75,3,36,1.76,47
457829,2275829,1090,2,210,1,178,2.06,0
458154,2268393,1091,1,55,4,132,1.51,195
458377,346366,1092,2,229,3,12,0.15,319
459066,2282355,1093,2,150,2,23,0.27,0
460036,2287727,1094,2,129,2,47,0.55,177
460999,128890,1095,2,100,8,8,0.11,0
461050,2286224,1096,2,200,3,17,0.2,67
462454,2298239,1097,1,89,5,4,0.06,0
463107,2301624,1098,2,250,90,19,0.22,311
464231,1530310,1099,1,65,7,2,0.02,0
465277,2065453,1100,2,68,2,35,0.54,0
466277,815977,1101,2,235,3,108,1.25,144
466457,2316542,1102,2,100,3,182,2.15,220
467569,282315,1103,2,311,3,31,0.41,28
467634,2321321,1104,3,39,1,454,5.27,353
467866,2321870,1105,1,100,2,199,2.3,19
468613,2325861,1106,1,1300,1,0,0,0
470090,2332430,1107,2,210,1,230,2.65,319
470370,2120259,1108,1,55,4,101,1.19,170
470498,2334269,1109,1,65,2,8,0.13,0
470709,2335775,1110,2,165,30,154,1.87,157
471712,1274269,1111,1,89,28,69,0.81,80
471758,2339722,1112,2,500,10,3,0.05,0
471845,2220859,1113,2,145,14,3,0.04,0
471914,2147438,1114,1,110,4,12,0.16,330
472052,2341078,1115,2,180,5,13,0.15,0
472376,1689040,1116,2,115,2,10,0.17,0
472546,1600988,1117,2,82,15,5,0.06,311
473592,2347382,1118,1,70,1,144,1.68,340
473777,2348973,1119,2,155,5,10,0.12,0
474283,950232,1120,2,117,7,0,0,0
475216,2355439,1121,2,100,2,17,0.2,0
476527,2027013,1122,2,89,30,57,0.67,0
476570,2027013,1123,2,89,30,70,0.83,4
476571,2027013,1124,2,99,30,62,0.74,8
476899,2363997,1125,2,155,6,17,0.2,0
476983,277379,1126,1,85,1,439,5.12,238
478053,2368753,1127,1,80,4,48,0.56,96
478385,2368133,1128,2,135,3,134,1.56,236
478832,2371814,1129,2,150,6,2,0.03,0
478949,1130454,1130,2,380,3,16,0.19,0
479002,1708956,1131,2,450,2,31,1.14,30
479263,2373905,1132,2,145,30,36,0.42,342
479285,2374190,1133,1,80,3,1,0.01,330
479867,2377104,1134,2,225,2,338,3.9,225
480549,2361715,1135,1,99,3,117,1.41,0
481022,2382189,1136,2,125,1,261,3.24,212
482365,914838,1137,2,80,30,32,0.37,365
482765,2389885,1138,1,100,2,112,1.3,12
483414,1539749,1139,1,55,2,22,0.26,297
483485,1492619,1140,2,328,2,319,3.78,112
483505,2393537,1141,2,142,7,69,0.85,261
484297,2397411,1142,2,350,4,10,0.12,0
484312,2306962,1143,2,300,2,24,0.39,23
484728,2396741,1144,2,105,30,3,0.05,30
485026,2400932,1145,1,125,31,17,0.2,331
486350,2407024,1146,2,225,7,13,0.15,0
488083,619154,1147,2,92,2,58,0.67,0
489018,864370,1148,2,185,2,62,0.74,0
489365,2420670,1149,2,226,3,203,2.85,38
489924,1027283,1150,1,50,2,33,0.39,20
489965,2423067,1151,1,80,3,47,0.66,0
490011,2423401,1152,1,200,5,0,0,342
490278,2424873,1153,2,99,14,30,0.35,317
490989,2427385,1154,2,68,3,2,0.05,0
491123,2427868,1155,1,102,2,121,1.6,361
491529,2429432,1156,2,220,3,27,0.45,68
491942,1995093,1157,2,199,3,24,0.3,0
491977,2431528,1158,2,165,5,22,0.26,316
493177,2436633,1159,2,150,2,162,1.92,231
493611,1407251,1160,2,385,1,66,0.76,363
494296,2442340,1161,1,75,7,0,0,0
494937,1527535,1162,2,499,2,63,0.76,26
495249,2446219,1163,1,85,1,219,2.63,305
495348,2389885,1164,2,160,4,2,0.03,34
496166,2450665,1165,2,249,3,12,0.27,26
497370,2455462,1166,1,80,2,35,0.41,189
498052,2426779,1167,1,120,1,124,1.46,292
498120,2459648,1168,1,35,7,2,0.17,90
498859,2462260,1169,2,169,4,63,1.27,323
500845,1336370,1170,2,220,4,162,1.88,341
500886,2206506,1171,1,85,3,103,1.25,344
501041,1386685,1172,2,300,7,0,0,0
501082,2471671,1173,1,79,30,185,2.15,302
501098,2472680,1174,1,90,4,219,2.54,30
501693,1490833,1175,1,99,1,280,3.51,246
502132,48599,1176,3,50,1,61,0.71,0
502309,2478675,1177,1,46,1,184,2.14,362
502429,2100968,1178,2,325,3,116,1.37,203
503460,2483236,1179,1,68,2,11,0.24,88
503529,2483293,1180,2,198,3,9,0.1,0
503585,2483766,1181,2,100,5,4,0.05,0
503722,2484383,1182,2,175,2,15,0.29,64
503790,2484654,1183,2,130,4,22,0.28,77
504322,471928,1184,2,180,3,18,0.21,0
504362,2487309,1185,2,209,3,56,0.65,160
504394,2487319,1186,2,150,4,2,0.03,141
504437,2356449,1187,2,104,3,57,0.7,6
505029,2490471,1188,2,175,4,13,0.17,0
505231,2490915,1189,1,80,1,1,0.01,0
505315,167417,1190,1,68,2,37,0.49,23
506121,2267153,1191,1,72,5,451,5.26,13
506527,864735,1192,2,107,30,24,0.29,262
506571,2349977,1193,2,150,7,19,0.32,24
506575,2001830,1194,1,45,3,190,2.21,329
507393,1539749,1195,1,49,2,46,0.54,301
509989,2472305,1196,2,349,1,169,2.08,344
510218,2513726,1197,2,185,2,165,1.92,259
510454,2515124,1198,2,145,3,2,0.02,0
511436,2519356,1199,2,96,3,1,0.07,0
511733,1840766,1200,2,120,5,3,0.04,0
511960,2521848,1201,2,160,1,15,0.18,0
512209,2521513,1202,2,800,3,60,0.7,67
512210,2522854,1203,2,349,2,320,3.85,260
512775,2396295,1204,2,350,2,182,2.2,272
513343,2528671,1205,2,125,30,1,0.01,341
513688,2530670,1206,2,350,2,134,1.56,56
514457,2096690,1207,2,150,10,10,0.17,185
514548,2533991,1208,2,180,30,0,0,352
515392,2538544,1209,2,200,1,60,0.78,260
516452,2542888,1210,2,99,30,5,0.06,242
516461,2542895,1211,2,130,5,9,0.1,0
